x y z rgb
24.631414 -61.20636 830.66492 4278651399
25.073181 -61.172859 829.93091 4278980620
25.524054 -61.115635 829.43488 4279309584
25.975798 -61.105587 829.00446 4279507218
26.437588 -61.06366 828.71301 4279311893
26.893692 -61.072624 828.48132 4280231449
27.358889 -61.032829 828.26978 4279387945
27.814018 -61.038967 828.07336 4283326026
28.277393 -60.995895 827.8468 4283476575
28.73288 -60.998634 827.6098 4293066739
29.189734 -60.966419 827.43127 4294967295
29.652208 -60.980164 827.34766 4294967295
30.118525 -60.959862 827.38715 4290364818
30.582973 -60.979481 827.4043 4284310610
31.054976 -60.972034 827.52307 4279388211
31.520706 -61.006695 827.71118 4280626979
47.258167 -61.054115 828.4942 4278453249
49.66106 -60.986198 827.77228 4280101145
50.09705 -61.028606 827.83661 4280494361
50.591881 -60.992092 827.81946 4279321895
51.033421 -61.015598 827.74237 4282998607
51.506905 -60.983444 827.66327 4286236285
51.951702 -60.990307 827.49017 4293787647
52.411125 -60.958515 827.3031 4294967295
52.860683 -60.973476 827.19568 4294967295
53.334408 -60.950897 827.18439 4287481977
53.789833 -60.977982 827.27118 4283063102
54.27631 -60.964985 827.44714 4279057190
54.73455 -61.002529 827.59705 4279968024
55.214825 -60.996742 827.71906 4279377174
55.677845 -61.023857 827.81305 4279441170
56.153423 -60.997501 827.86432 4279178254
166.7282 -61.474224 832.88861 4278651397
167.20093 -61.440804 832.66577 4278717447
167.55934 -61.436756 832.32532 4278980619
168.02979 -61.394577 832.09979 4279047183
168.38678 -61.39735 831.76141 4279507217
168.85362 -61.356659 831.49884 4279379222
169.23741 -61.369736 831.3042 4280365344
169.71664 -61.323891 831.09869 4280830771
170.10411 -61.336205 830.93304 4283132748
170.5827 -61.296513 830.73535 4288651901
170.97168 -61.305698 830.56744 4292930756
171.45714 -61.27393 830.41882 4294759107
171.86536 -61.291096 830.34247 4287733641
172.38976 -61.272251 830.37811 4283853396
172.8365 -61.306648 830.50305 4282138934
173.40483 -61.301838 830.7525 4279905316
173.90016 -61.353325 831.10315 4279639323
174.49095 -61.360657 831.45807 4278982421
174.96185 -61.401382 831.67773 4279112465
175.52419 -61.397148 831.90759 4278915086
175.99733 -61.409012 832.04266 4278783241
211.39407 -61.714039 837.75793 4278387713
211.63419 -61.772663 836.6015 4278388483
211.73213 -61.703758 835.33588 4278651912
212.02654 -61.610554 834.40967 4278980878
212.2439 -61.576046 833.62085 4279112977
212.64156 -61.520283 833.08972 4279179283
212.95268 -61.521755 832.67944 4279442196
213.39543 -61.47905 832.32166 4279379737
213.73726 -61.486641 832.0401 4280628774
214.20482 -61.435921 831.77911 4281618235
214.56242 -61.439445 831.56488 4283069015
215.04852 -61.402493 831.38483 4286812285
215.42842 -61.41568 831.25806 4286356609
215.94359 -61.387451 831.18811 4285559914
216.35336 -61.408348 831.185 4282995272
216.90318 -61.383133 831.24817 4280497442
217.3456 -61.419868 831.37097 4279901975
217.91655 -61.419624 831.51843 4279179795
218.34605 -61.463364 831.5874 4279375634
218.89513 -61.452347 831.65594 4279244049
219.31973 -61.479008 831.69965 4279112462
219.8555 -61.462086 831.71313 4278980874
24.203028 -60.742619 830.96826 4278453763
24.572357 -60.632568 830.46667 4278717192
25.078985 -60.673759 829.84839 4278980621
25.472429 -60.559738 829.41943 4279309841
25.97858 -60.616062 828.98022 4279507474
26.385008 -60.51004 828.70374 4279442710
26.898981 -60.582191 828.46906 4280429077
27.305445 -60.478065 828.26007 4280237869
27.820972 -60.546005 828.06049 4283393860
28.22624 -60.440338 827.84204 4287477118
28.732428 -60.51144 827.59747 4292083700
29.139685 -60.413048 827.43945 4294967295
29.651588 -60.497784 827.36328 4294967295
30.06669 -60.408707 827.4068 4289249165
30.586893 -60.501694 827.48273 4283723062
31.003187 -60.429394 827.63831 4280040751
31.53447 -60.538067 827.94879 4280890143
31.877033 -60.758598 831.97644 4280232481
47.538158 -60.4776 826.98145 4278520323
49.59483 -60.436935 827.78046 4279904025
50.1278 -60.529633 827.86108 4280626450
50.5289 -60.442619 827.84302 4280237355
51.048813 -60.524559 827.75635 4283721027
51.447495 -60.430126 827.6889 4287019654
51.959682 -60.506229 827.50659 4294574079
52.351627 -60.405506 827.32196 4294967295
52.870113 -60.488724 827.21606 4294967295
53.273933 -60.397488 827.20508 4287739772
53.807377 -60.488335 827.30298 4282933027
54.215336 -60.412872 827.47552 4279381282
54.752708 -60.513992 827.63477 4280099859
55.154812 -60.439884 827.75018 4279573526
55.686443 -60.54213 827.84399 4279572241
56.092464 -60.400448 827.90149 4279440402
166.79985 -60.998528 833.03375 4278651141
167.10847 -60.888435 832.74023 4278782984
167.605 -60.948723 832.34937 4278980620
167.92615 -60.843109 832.12567 4279309584
168.42851 -60.905045 831.74609 4279573008
168.74503 -60.802692 831.50366 4279443990
169.28177 -60.872272 831.29431 4280496922
169.60744 -60.769714 831.09973 4281092151
170.14975 -60.841053 830.92188 4283200593
170.47743 -60.741165 830.7345 4287803009
171.01233 -60.815521 830.55078 4292534982
171.35092 -60.717854 830.41156 4291942574
171.908 -60.8004 830.33252 4286484605
172.28197 -60.716381 830.36658 4283654226
172.88417 -60.817032 830.51501 4281811249
173.29733 -60.746319 830.75128 4280035878
173.95563 -60.866718 831.15613 4279705113
174.38049 -60.802994 831.44745 4279047957
175.00987 -60.907227 831.68634 4279047185
175.40906 -60.837875 831.87872 4278980622
176.03061 -60.917694 831.99103 4278782984
211.19376 -61.117012 835.32935 4278520069
211.56697 -61.156361 834.46716 4278849034
211.77878 -61.012119 833.90387 4279178255
212.2327 -61.066662 833.35431 4279244305
212.4771 -60.954662 832.91443 4279245075
212.9684 -61.018608 832.51233 4279639571
213.24666 -60.915913 832.20508 4279642141
213.76595 -60.978428 831.9198 4280892970
214.06593 -60.873177 831.69635 4282406723
214.59692 -60.939178 831.47717 4283726952
214.91808 -60.840519 831.33038 4286880635
215.47375 -60.919476 831.21265 4286550405
215.82164 -60.829449 831.16907 4285034849
216.41261 -60.916119 831.19244 4282206011
216.78854 -60.831585 831.2691 4279773472
217.41324 -60.934864 831.4126 4279639826
217.80034 -60.870476 831.53693 4279179283
218.40573 -60.97287 831.60181 4279244048
218.77364 -60.890083 831.65637 4279243535
219.37328 -60.982994 831.68811 4279046411
219.72809 -60.895168 831.69458 4278980361
23.768183 -60.388367 832.44733 4278256385
24.188713 -60.354038 831.51404 4278453764
24.633585 -60.268547 830.66193 4278717448
25.071257 -60.23719 829.90057 4279112206
25.522017 -60.175495 829.34277 4279375635
25.973127 -60.169743 828.93591 4279507475
26.436852 -60.128555 828.65759 4279312662
26.891388 -60.138836 828.42908 4280362779
27.35854 -60.096149 828.21906 4279517484
27.811665 -60.103283 828.02966 4283851095
28.274786 -60.060802 827.80414 4285899343
28.731163 -60.065422 827.58221 4294967295
29.188984 -60.037327 827.43512 4294967295
29.652617 -60.054325 827.37457 4294967295
30.119917 -60.035744 827.44012 4288269967
30.587084 -60.058311 827.48956 4283457604
31.058693 -60.05061 827.62762 4279584302
31.529325 -60.085625 827.83319 4280823844
47.272636 -60.129234 828.58435 4278453506
50.109966 -60.113403 828.06952 4280494617
50.599865 -60.070984 827.98517 4279584811
51.039215 -60.090149 827.85559 4283915846
51.507576 -60.053375 827.69788 4287348091
51.952705 -60.062508 827.52228 4294967295
52.411301 -60.030544 827.32611 4294967295
52.861462 -60.045246 827.23016 4294967295
53.335846 -60.021229 827.22528 4289248116
53.791279 -60.048687 827.3158 4283060017
54.277832 -60.03693 827.49194 4278596896
54.735981 -60.073032 827.63672 4279967765
55.217247 -60.068649 827.77112 4279508246
55.679996 -60.100372 827.89191 4279703572
166.76065 -60.550629 833.05737 4278585349
167.20805 -60.508709 832.72314 4278717448
167.55972 -60.499725 832.35052 4278980619
168.02628 -60.459148 832.09698 4279178512
168.37825 -60.462257 831.73938 4279507218
168.8475 -60.416851 831.48102 4279313430
169.22847 -60.428356 831.27985 4280496674
169.70938 -60.382683 831.07336 4281094199
170.09499 -60.399513 830.90869 4283331933
170.57314 -60.358635 830.70624 4287014533
170.96245 -60.368153 830.54279 4289385891
171.44821 -60.336746 830.39514 4290953899
171.85791 -60.35498 830.32599 4286551427
172.38426 -60.337284 830.37494 4283196493
172.83472 -60.371567 830.51257 4281351217
173.4079 -60.368023 830.78918 4279577635
173.91011 -60.422398 831.16888 4279507993
174.49609 -60.427883 831.50299 4278982677
174.96666 -60.467472 831.72009 4279112721
175.52737 -60.462292 831.94226 4278915086
175.97092 -60.49905 832.039 4278782985
211.21747 -60.88065 837.07538 4278519555
211.33228 -60.750198 835.42432 4278651655
211.46498 -60.688316 834.30408 4278915084
211.84248 -60.618431 833.69812 4279243792
212.12088 -60.607098 833.15515 4279310098
212.54704 -60.558285 832.72784 4279245588
212.87286 -60.567829 832.38232 4279836695
213.32886 -60.52174 832.0708 4279972126
213.67917 -60.529186 831.83014 4281549109
214.1552 -60.481579 831.60083 4283522888
214.52046 -60.488426 831.41791 4284121702
215.01512 -60.454369 831.27759 4286680702
215.40646 -60.468159 831.1933 4285368691
215.93393 -60.443737 831.16962 4283588950
216.3553 -60.470718 831.2149 4281679414
216.91536 -60.452427 831.31885 4279576347
217.36353 -60.497559 831.46173 4279441683
217.92705 -60.49617 831.58118 4279179283
218.3356 -60.524025 831.56915 4279178256
218.87518 -60.504101 831.60217 4279046413
219.28859 -60.529652 831.60425 4278980362
219.80684 -60.509083 831.54938 4278914567
23.693571 -59.830822 832.32983 4278256386
24.218575 -59.851963 831.53247 4278454019
24.577326 -59.712234 830.65961 4278717449
25.075729 -59.744915 829.85297 4279243279
25.468821 -59.621696 829.31744 4279506707
25.975437 -59.679737 828.90515 4279573267
26.382311 -59.57365 828.63983 4279508759
26.896006 -59.646622 828.40936 4280691991
27.302687 -59.543739 828.20215 4280433970
27.817844 -59.611622 828.00879 4284313932
28.223604 -59.505714 827.79224 4284791407
28.730499 -59.578945 827.56744 4294967295
29.139282 -59.483871 827.44501 4294967295
29.652502 -59.571285 827.39838 4294967295
30.068956 -59.486572 827.47369 4286825367
30.589607 -59.581253 827.56219 4283655220
31.005928 -59.505421 827.70563 4279711788
31.544003 -59.605331 827.94604 4280758303
47.537945 -59.550117 827.01288 4278585860
49.595837 -59.513985 827.85779 4280166683
50.127365 -59.603653 827.91541 4280692502
50.529499 -59.517303 827.8877 4280565551
51.048553 -59.595497 827.78802 4284114247
51.447247 -59.49913 827.70746 4287149447
51.959637 -59.577255 827.5271 4294967295
52.351734 -59.477509 827.34045 4294967295
52.870472 -59.559982 827.24432 4294967295
53.27557 -59.467995 827.23969 4288193659
53.808411 -59.559048 827.33997 4282668318
54.216129 -59.484108 827.49982 4279249695
54.740307 -59.591015 827.65076 4280099604
55.155579 -59.510696 827.77679 4279639062
55.660561 -59.628937 827.89075 4279638289
166.40283 -60.022171 833.95093 4278387970
166.89569 -60.097691 833.53406 4278519812
167.1651 -59.973225 833.04095 4278717192
167.63904 -60.02512 832.53833 4278980619
167.91861 -59.906124 832.1073 4279243791
168.42122 -59.967834 831.72894 4279507215
168.73903 -59.865154 831.49231 4279246870
169.27386 -59.933868 831.27502 4280431901
169.59985 -59.83263 831.0802 4281420603
170.14146 -59.904045 830.90125 4283201889
170.46854 -59.80341 830.70898 4288130707
171.00369 -59.877235 830.52826 4288794306
171.3428 -59.780888 830.39069 4289644971
171.90137 -59.864017 830.31854 4285961342
172.27829 -59.780647 830.36633 4282736460
172.88225 -59.882637 830.53009 4281417260
173.30197 -59.812046 830.79156 4279707170
173.96826 -59.93644 831.23792 4279507990
174.3958 -59.874584 831.53906 4279113237
175.02647 -59.982883 831.79816 4279047185
175.43156 -59.910149 832.005 4278980622
176.04001 -59.999828 832.10443 4278782984
210.90909 -60.106186 834.22137 4278783240
211.35637 -60.159962 833.65509 4279046413
211.62547 -60.036198 833.31628 4279244305
212.12375 -60.099178 832.93817 4279310353
212.38828 -59.993786 832.57812 4279311381
212.89618 -60.062336 832.24072 4279903509
213.18419 -59.961472 831.97406 4280103972
213.71451 -60.022259 831.7312 4282142013
214.02075 -59.919888 831.53278 4283198290
214.55914 -59.991932 831.3501 4284712565
214.88905 -59.895351 831.23645 4286484344
215.45712 -59.975845 831.16522 4284577902
215.81322 -59.887299 831.16138 4282865482
216.4175 -59.977283 831.23242 4281088041
216.80051 -59.903946 831.33899 4279640092
217.42831 -60.012836 831.49152 4279310610
217.79466 -59.93866 831.53918 4279112978
218.39771 -60.035999 831.59381 4279112463
218.76157 -59.946388 831.63171 4278980620
219.35382 -60.034893 831.63379 4278849032
23.760178 -59.42001 832.0708 4278256641
24.184515 -59.408386 831.35657 4278519557
24.630159 -59.322506 830.53314 4278848777
25.067694 -59.295815 829.78961 4279243535
25.520525 -59.236549 829.25543 4279506707
25.972015 -59.233517 828.8717 4279704341
26.436674 -59.192291 828.60229 4279640857
26.891312 -59.203243 828.37994 4280823072
27.359184 -59.160561 828.1709 4280044083
27.812187 -59.168354 827.98553 4283920719
28.272356 -59.127834 827.76337 4282634870
28.729624 -59.134304 827.5589 4294049791
29.18885 -59.109394 827.45587 4294967295
29.653568 -59.129993 827.41974 4291428351
30.122856 -59.115761 827.53271 4280990839
30.593903 -59.141041 827.64227 4282733375
31.066252 -59.135983 827.81506 4279450919
31.542637 -59.173161 828.09302 4280495394
47.251293 -59.18565 828.40784 4278191362
50.110458 -59.185921 828.10022 4280691740
50.5994 -59.142811 828.01068 4279913003
51.039001 -59.16264 827.87457 4284113491
51.507206 -59.123425 827.71521 4287544951
51.95277 -59.133888 827.54596 4294967295
52.411465 -59.102016 827.34637 4294967295
52.862389 -59.117306 827.25793 4294967295
53.337227 -59.091492 827.25726 4287404901
53.792503 -59.119213 827.34973 4282532141
54.274242 -59.106834 827.45306 4278858527
54.730106 -59.144279 827.59436 4280033560
55.211861 -59.136906 827.73022 4279442967
166.27869 -59.569572 832.82587 4278388226
166.7551 -59.614731 833.04279 4278519812
167.18327 -59.564701 832.62305 4278717448
167.54814 -59.562553 832.31171 4279046156
168.0154 -59.52113 832.06348 4279112720
168.37012 -59.5243 831.71753 4279441682
168.84073 -59.478329 831.46753 4279182359
169.22102 -59.489735 831.26154 4280431394
169.70201 -59.445923 831.0578 4281356600
170.08815 -59.462795 830.89221 4283464547
170.56514 -59.421589 830.6864 4287802518
170.95592 -59.431324 830.52631 4289780412
171.44164 -59.399525 830.38086 4290889152
171.85295 -59.41724 830.32001 4286093190
172.38344 -59.400135 830.38647 4282803278
172.83586 -59.437389 830.53827 4281613105
173.41673 -59.437637 830.84741 4279707680
173.92717 -59.495068 831.26917 4279573272
174.5143 -59.498699 831.60699 4279113492
174.98608 -59.543671 831.84326 4279112721
175.5518 -59.534405 832.07697 4278915086
175.99191 -59.568138 832.15302 4278782729
210.86571 -59.845188 835.70239 4278717190
211.04547 -59.732075 834.30713 4278783497
211.27699 -59.697906 833.58105 4279046669
211.71194 -59.642723 833.19519 4279178769
212.02011 -59.644547 832.77704 4279245074
212.46497 -59.601166 832.41943 4279181334
212.80481 -59.616161 832.13336 4280035355
213.2722 -59.566891 831.8645 4280565543
213.63039 -59.575989 831.65961 4282602304
214.11189 -59.531109 831.45551 4284510814
214.48677 -59.541958 831.30554 4285238643
214.98921 -59.510864 831.19672 4286021488
215.38986 -59.527065 831.14996 4283787866
215.92758 -59.501713 831.16925 4281748028
216.35989 -59.53376 831.25262 4280692263
216.92551 -59.526829 831.38141 4279377943
217.37076 -59.57333 831.50958 4279375635
217.92593 -59.562321 831.59979 4279112721
218.35628 -59.589622 831.66595 4279111950
218.90182 -59.571259 831.72076 4278914826
23.687401 -58.873154 832.05835 4278256386
24.19631 -58.897133 831.21552 4278585349
24.571619 -58.765053 830.47656 4278849034
25.072243 -58.801556 829.71667 4279309071
25.465855 -58.684158 829.23834 4279506963
25.974821 -58.743244 828.84796 4279770389
26.380106 -58.639622 828.59192 4279706394
26.89579 -58.711445 828.37164 4281021210
27.300791 -58.611511 828.16803 4281093432
27.815157 -58.680725 827.97931 4284119382
28.221853 -58.574444 827.76562 4289518752
28.728472 -58.648407 827.56073 4293001215
29.139782 -58.557896 827.48004 4294967295
29.653805 -58.647457 827.45709 4288479231
30.06695 -58.555218 827.43433 4283864424
30.586439 -58.651306 827.5022 4282798874
31.001909 -58.569622 827.60583 4279841319
49.608997 -58.593445 828.03656 4280101403
50.135845 -58.680405 828.03369 4280889365
50.534611 -58.591923 827.9762 4280698159
51.052441 -58.670471 827.85822 4284247879
51.446507 -58.571724 827.72198 4287805307
51.959385 -58.648762 827.54822 4293263358
52.351856 -58.549309 827.36127 4294967295
52.870987 -58.631088 827.27063 4294443001
53.275753 -58.537663 827.26526 4287468144
53.808296 -58.631058 827.3653 4282404646
54.212563 -58.555931 827.46558 4279577635
54.736176 -58.659149 827.58722 4280296470
55.146938 -58.580357 827.68842 4279573783
55.594105 -58.719173 827.76501 4279770385
166.82019 -59.135246 833.17554 4278585348
167.09355 -59.011631 832.70221 4278717448
167.58783 -59.072769 832.30328 4279046156
167.90616 -58.967575 832.06451 4279178256
168.41103 -59.028011 831.69708 4279507473
168.72983 -58.925789 831.46643 4279378456
169.26508 -58.9953 831.25031 4280497947
169.5914 -58.895168 831.05865 4281028665
170.13312 -58.966133 830.87885 4283532389
170.4594 -58.866436 830.68402 4288396186
170.99496 -58.941223 830.505 4291026398
171.33408 -58.844589 830.36719 4292794569
171.89401 -58.926754 830.30377 4286485651
172.27449 -58.843491 830.36731 4282997843
172.8817 -58.946224 830.54724 4281875244
173.30891 -58.881344 830.84418 4279641121
173.98763 -59.011131 831.34943 4279573526
174.41521 -58.946854 831.65051 4279179028
175.04984 -59.056698 831.93872 4279112465
175.45848 -58.983627 832.15173 4278980621
176.05119 -59.082054 832.22552 4278717447
210.70195 -59.113476 833.42114 4278914826
211.19954 -59.178379 833.05652 4279112462
211.49922 -59.065613 832.83679 4279244562
212.03084 -59.138721 832.59192 4279310865
212.31097 -59.039677 832.29242 4279312407
212.83441 -59.110371 832.0188 4280299291
213.13251 -59.009422 831.79089 4280894255
213.67099 -59.070831 831.58221 4283063113
213.98383 -58.971066 831.40771 4285629034
214.53049 -59.047295 831.25568 4286026115
214.86682 -58.953312 831.16632 4285891947
215.44427 -59.034328 831.13196 4283195473
215.80814 -58.946449 831.16364 4281155124
216.42194 -59.040375 831.26752 4280364062
216.80977 -58.975868 831.3963 4279180310
217.43211 -59.081932 831.52423 4279310097
217.77133 -58.994114 831.47302 4279178001
218.36626 -59.084682 831.49182 4279046156
218.71677 -58.994083 831.48212 4278914569
219.27727 -59.077393 831.36365 4278849030
23.746639 -58.482109 831.95496 4278256898
24.174702 -58.453663 831.05176 4278585350
24.621082 -58.377907 830.35889 4278914827
25.06299 -58.35339 829.65253 4279309584
25.51812 -58.298706 829.18781 4279441684
25.971432 -58.298382 828.8241 4279705110
26.435165 -58.258919 828.56415 4279510810
26.891684 -58.269829 828.35089 4280823840
27.358219 -58.228867 828.14618 4280569144
27.81358 -58.236725 827.96417 4285036380
28.271 -58.196693 827.74554 4288068722
28.729139 -58.202904 827.55896 4294967295
29.189863 -58.181999 827.50049 4294967295
29.65519 -58.204601 827.4826 4292870135
30.124996 -58.192986 827.633 4282489171
30.59993 -58.229126 827.84393 4282401316
31.071415 -58.224598 828.05939 4279449895
31.570652 -58.288177 828.74994 4280495652
46.053299 -58.537086 832.68378 4278256129
47.223488 -58.210014 828.13257 4278519042
50.108925 -58.255554 828.09607 4280758046
50.597588 -58.213322 828.00696 4279783470
51.037399 -58.233372 827.87189 4283984209
51.505859 -58.195766 827.716 4287875187
51.951962 -58.205383 827.55591 4294967295
52.411034 -58.171101 827.35822 4294967295
52.86253 -58.185604 827.27295 4294049769
53.336231 -58.160904 827.26642 4284851040
53.792221 -58.192074 827.36023 4282796343
54.273132 -58.1805 827.4574 4279252259
54.726913 -58.218086 827.58862 4280099353
55.210274 -58.206203 827.7215 4279246358
166.5706 -58.750324 834.29132 4278453762
166.88943 -58.730076 833.74042 4278585349
167.25378 -58.6525 832.99298 4278782984
167.57474 -58.639175 832.46454 4278980620
168.00356 -58.581676 832.02338 4278981391
168.36133 -58.583565 831.68848 4279376145
168.83159 -58.539307 831.44153 4279051798
169.21413 -58.551991 831.23944 4280431905
169.69429 -58.508347 831.03998 4281292855
170.08214 -58.52203 830.87335 4283597407
170.55692 -58.483452 830.66614 4288722578
170.94748 -58.495735 830.50494 4291292100
171.43323 -58.463757 830.35852 4291871935
171.84592 -58.481186 830.30396 4286944396
172.38106 -58.462555 830.38708 4283129163
172.83473 -58.500416 830.55182 4281743151
173.42545 -58.505329 830.90277 4279379745
173.94803 -58.569901 831.38763 4279442200
174.53819 -58.570686 831.73535 4279244822
175.01802 -58.616051 832.01459 4279244050
175.58479 -58.609161 832.25128 4278980622
176.02019 -58.640598 832.30426 4278782984
210.52736 -58.817398 834.37952 4278848776
210.86209 -58.744106 833.60181 4278915083
211.15204 -58.722286 833.10889 4279178255
211.6156 -58.679642 832.82904 4279310612
211.93741 -58.688103 832.46521 4279376660
212.39777 -58.647648 832.1687 4279247896
212.75087 -58.662933 831.93585 4280496418
213.22795 -58.61338 831.70605 4281484594
213.59279 -58.624283 831.5282 4282803537
214.07936 -58.584579 831.34955 4286022516
214.4615 -58.598309 831.22253 4286224248
214.96906 -58.568909 831.13593 4286283882
215.37704 -58.589104 831.11768 4283325771
215.92273 -58.56625 831.17218 4280761133
216.36232 -58.600533 831.27954 4280034589
216.93225 -58.595947 831.42908 4279115030
217.36288 -58.637402 831.50018 4279244306
217.91153 -58.621601 831.56799 4278981135
218.33687 -58.642056 831.61237 4278980364
218.87154 -58.622505 831.62488 4278914569
23.216627 -58.024799 832.02393 4278321664
23.687363 -57.933899 832.02289 4278256642
24.179585 -57.922714 831.1239 4278585606
24.573196 -57.833744 830.5249 4278980364
25.064596 -57.863693 829.58624 4279375377
25.464912 -57.743351 829.17035 4279573013
25.974516 -57.806999 828.80548 4279836438
26.380203 -57.707993 828.55713 4279772444
26.896219 -57.779755 828.34778 4281219101
27.301945 -57.678818 828.15051 4281682752
27.805838 -57.754143 827.96558 4285500519
28.220778 -57.645283 827.75555 4292672431
28.716742 -57.725147 827.56757 4294967295
29.140415 -57.631279 827.521 4294967295
29.647747 -57.724693 827.51111 4293722089
30.068985 -57.630035 827.51172 4284580955
30.58802 -57.7323 827.61646 4282861586
31.005671 -57.6474 827.72186 4279971622
46.762188 -57.735859 828.18433 4278321664
47.195873 -57.682499 828.16156 4278256899
49.61475 -57.666832 828.10657 4279970333
50.135239 -57.755215 828.08032 4280955672
50.536549 -57.663849 828.01349 4280961331
51.052193 -57.744026 827.88599 4284052553
51.445404 -57.644356 827.72437 4286893189
51.958637 -57.720379 827.55664 4294246399
52.350952 -57.618912 827.36517 4294967295
52.870045 -57.700016 827.27789 4294705151
53.274502 -57.60815 827.26642 4285438827
53.80632 -57.704361 827.36841 4283322912
54.205482 -57.624069 827.37921 4279643171
54.715275 -57.73143 827.47168 4280164885
55.136887 -57.641666 827.55707 4279442454
55.579613 -57.772343 827.54602 4279770897
166.79729 -58.197567 833.07983 4278585605
167.07681 -58.070053 832.63531 4278782985
167.5699 -58.131218 832.23181 4279046156
167.89189 -58.026775 832.01263 4279178256
168.39955 -58.087288 831.66071 4279507728
168.71971 -57.986362 831.43463 4279182102
169.25659 -58.058201 831.22772 4280498459
169.58405 -57.959053 831.04138 4281487931
170.12573 -58.028111 830.86188 4284123744
170.45226 -57.928249 830.66882 4289186452
170.98805 -58.003574 830.4895 4292604628
171.32693 -57.907841 830.35168 4291418033
171.88866 -57.989288 830.29626 4286747005
172.2715 -57.906067 830.37134 4282931275
172.88301 -58.010025 830.56433 4281678635
173.31491 -57.951912 830.89105 4279641379
174.00723 -58.081757 831.45569 4279442456
174.4391 -58.016827 831.78314 4279244822
175.08768 -58.13345 832.14203 4279112978
175.49599 -58.05954 832.34888 4278980878
176.08691 -58.1521 832.41199 4278717703
210.562 -58.138027 832.88495 4278980620
211.08838 -58.205486 832.63843 4279112719
211.40631 -58.103424 832.48383 4279310612
211.95862 -58.185287 832.32416 4279442964
212.25241 -58.08847 832.07544 4279510299
212.78635 -58.158039 831.84827 4280760611
213.09485 -58.056999 831.65668 4281814075
213.63881 -58.123398 831.47498 4283068764
213.95753 -58.026737 831.32446 4286353527
214.50931 -58.103241 831.19006 4286484610
214.85001 -58.011536 831.11871 4285430112
215.43335 -58.097073 831.11047 4283258437
215.80397 -58.014252 831.17035 4280300331
216.42374 -58.109642 831.2951 4279706649
216.81401 -58.042973 831.43488 4279245335
217.43021 -58.145618 831.53906 4279244306
217.80385 -58.062542 831.61975 4278980879
218.41316 -58.155804 831.6889 4278914570
23.733055 -57.548866 831.89807 4278322690
24.166101 -57.501499 830.7934 4278651399
24.612251 -57.433441 830.1983 4278980621
25.058414 -57.410587 829.52173 4279309841
25.51552 -57.360023 829.11395 4279507477
25.970661 -57.361881 828.77673 4279901975
26.433422 -57.326412 828.5257 4279773724
26.891697 -57.337914 828.32233 4281415206
27.35685 -57.296528 828.12598 4281098044
27.814503 -57.30405 827.94635 4285696611
28.261177 -57.272087 827.73663 4287487362
28.728222 -57.27737 827.56299 4294967295
29.178701 -57.261639 827.53461 4294967295
29.655769 -57.276402 827.52386 4294574079
30.115839 -57.254974 827.54517 4281173083
30.590704 -57.289761 827.65723 4282201378
31.064089 -57.268654 827.76385 4279645221
49.679714 -57.275433 828.15088 4279905820
50.108368 -57.327129 828.10773 4280823840
50.598289 -57.285236 828.02991 4279913010
51.038219 -57.307571 827.90698 4283920975
51.505104 -57.267704 827.724 4283612777
51.950886 -57.277538 827.56055 4294901759
52.409771 -57.242527 827.35986 4294967295
52.861828 -57.256947 827.27814 4294967295
53.334175 -57.231514 827.26459 4283603806
53.791206 -57.263714 827.36285 4282664238
54.271454 -57.251766 827.45685 4279383075
54.725067 -57.287968 827.58087 4280033304
55.208813 -57.275219 827.71539 4279180822
166.72072 -57.732998 832.91962 4278585605
167.15955 -57.682827 832.53973 4278783241
167.51303 -57.681274 832.17639 4279046412
167.98698 -57.639175 831.95886 4279112720
168.34917 -57.640221 831.6402 4279507730
168.82011 -57.599857 831.40356 4279183127
169.20763 -57.61467 831.21753 4280563489
169.68692 -57.572525 831.02325 4281685820
170.07716 -57.581886 830.85699 4284648294
170.54996 -57.544621 830.65265 4290168728
170.94081 -57.557468 830.49194 4291753402
171.42679 -57.525112 830.34637 4291808693
171.84128 -57.542526 830.29999 4286880131
172.37857 -57.525848 830.3952 4282802762
172.83492 -57.568291 830.57117 4281546797
173.43159 -57.575726 830.95178 4279380516
173.96695 -57.640125 831.49658 4279508251
174.56166 -57.639568 831.86597 4279245335
175.06146 -57.693584 832.2417 4279244307
175.62434 -57.684612 832.45593 4278915342
176.052 -57.71196 832.47211 4278783241
210.33766 -57.828335 833.64624 4278783239
210.72823 -57.765633 833.09509 4278915084
211.05574 -57.757942 832.74597 4279178513
211.53461 -57.721355 832.52856 4279245334
211.87204 -57.736092 832.22253 4279442965
212.34416 -57.697334 831.97723 4279380764
212.70799 -57.709919 831.78375 4281024044
213.19362 -57.663956 831.59143 4282800702
213.56604 -57.676888 831.43768 4283791968
214.05751 -57.640671 831.28198 4287271045
214.44165 -57.655041 831.1651 4286682751
214.95476 -57.626343 831.09424 4285099094
215.36511 -57.652203 831.09308 4282797123
215.9178 -57.632828 831.17285 4280103975
216.36063 -57.671028 831.29474 4279639834
216.93217 -57.664276 831.44843 4278917397
217.32901 -57.69207 831.39032 4279112721
217.86815 -57.674076 831.42487 4278915342
218.28442 -57.693993 831.43604 4278849034
218.76437 -57.6604 831.23578 4278783495
23.412483 -57.118351 832.4364 4278321664
23.693764 -57.015064 832.27142 4278322435
